#"Progress (%)"	"Step"	"Potential Energy (kJ/mole)"	"Temperature (K)"	"Speed (ns/day)"	"Time Remaining"
1970.0%	394000	-321269.790349239	299.7096278063836	18.6	23:02:13
1975.0%	395000	-321657.4470298798	302.1238879368172	18.6	23:02:04
1980.0%	396000	-320610.21585813025	300.24050974866884	18.6	23:01:55
1985.0%	397000	-320973.04938177136	298.1121842737158	18.6	23:01:45
1990.0%	398000	-321101.3750570244	302.9719735338332	18.6	23:01:36
1995.0%	399000	-321774.37378425384	302.6392911047811	18.6	23:01:27
2000.0%	400000	-320521.4368242426	300.8827816353447	18.6	23:01:17
2005.0%	401000	-320798.82153162593	298.63548503642096	18.6	23:01:08
2010.0%	402000	-320756.614730458	296.9861960776762	18.6	23:00:59
2015.0%	403000	-320884.7697359447	297.9102121878482	18.6	23:00:49
2020.0%	404000	-320503.4242297588	299.26080425947646	18.6	23:00:40
2025.0%	405000	-321635.14869995974	297.50671649290325	18.6	23:00:31
2030.0%	406000	-321047.5374507613	298.13682361826113	18.6	23:00:21
2035.0%	407000	-320582.76284984266	302.0037751475053	18.6	23:00:12
2040.0%	408000	-320827.7015009739	299.10325748477186	18.6	23:00:03
2045.0%	409000	-321659.3244357286	299.6381154292161	18.6	22:59:54
2050.0%	410000	-321593.82050130377	296.0437746736344	18.6	22:59:45
2055.0%	411000	-322284.4295951077	299.6760047323817	18.6	22:59:36
2060.0%	412000	-322269.24577053706	303.78726629311285	18.6	22:59:26
2065.0%	413000	-321160.73678943864	299.496661316511	18.6	22:59:17
2070.0%	414000	-319731.0311904922	300.6236231052946	18.6	22:59:08
2075.0%	415000	-320615.4695109951	301.1155497028054	18.6	22:58:58
2080.0%	416000	-321063.2440228432	297.66783626846006	18.6	22:58:49
2085.0%	417000	-321179.8512980882	300.5779997424208	18.6	22:58:40
2090.0%	418000	-321305.487916833	297.8862172137557	18.6	22:58:31
2095.0%	419000	-321102.9606548718	300.5235616583337	18.6	22:58:22
2100.0%	420000	-319825.22255741665	301.3233383794245	18.6	22:58:12
2105.0%	421000	-320217.88513004873	299.40882196084783	18.6	22:58:03
2110.0%	422000	-320460.1460311818	299.2883725768353	18.6	22:57:54
2115.0%	423000	-321066.5980789205	299.43043041939234	18.6	22:57:45
2120.0%	424000	-320183.64545108913	299.3587742883053	18.6	22:57:35
2125.0%	425000	-320230.4262348905	297.8092048592954	18.6	22:57:26
2130.0%	426000	-321200.8210675346	300.57312902965504	18.6	22:57:16
2135.0%	427000	-320550.97872884735	298.2808857061296	18.6	22:57:07
2140.0%	428000	-320076.505722997	297.45975592008654	18.6	22:56:58
2145.0%	429000	-321217.6826000884	298.7414551040922	18.6	22:56:49
2150.0%	430000	-320807.5025747351	298.35256773477323	18.6	22:56:40
2155.0%	431000	-321147.8917083512	297.3952374412755	18.6	22:56:31
2160.0%	432000	-321041.6324174842	297.15251994600015	18.6	22:56:22
2165.0%	433000	-321151.54663968016	299.71027592799356	18.6	22:56:12
2170.0%	434000	-320715.85071310727	300.8284597858336	18.6	22:56:03
2175.0%	435000	-320441.6627935651	300.64657993518546	18.6	22:55:54
2180.0%	436000	-319767.02637558477	304.09989412591284	18.6	22:55:44
2185.0%	437000	-320938.31868345384	301.8483137470768	18.6	22:55:35
2190.0%	438000	-320427.60870003863	296.83015438776414	18.6	22:55:26
2195.0%	439000	-320906.0109837197	301.1036530673711	18.6	22:55:16
2200.0%	440000	-320592.33537777513	295.61070279006316	18.6	22:55:07
2205.0%	441000	-320709.5675110207	298.75561078406554	18.6	22:54:58
2210.0%	442000	-320331.4678849878	297.682109055441	18.6	22:54:49
2215.0%	443000	-321490.3056377184	298.08874420985643	18.6	22:54:40
2220.0%	444000	-321370.2084186531	299.8388865161481	18.6	22:54:31
2225.0%	445000	-321893.68786870874	300.2059409495452	18.6	22:54:21
2230.0%	446000	-321313.5100380599	300.4918300290477	18.6	22:54:12
2235.0%	447000	-321197.7069647033	298.89324261574853	18.6	22:54:03
2240.0%	448000	-321514.34091688436	300.46441242435907	18.6	22:53:53
2245.0%	449000	-320315.8842122471	300.44395289879816	18.6	22:53:44
2250.0%	450000	-320150.0488754348	301.8923006440245	18.6	22:53:35
2255.0%	451000	-320799.73338807165	301.772463714214	18.6	22:53:25
2260.0%	452000	-320767.49504196714	300.4554679228859	18.6	22:53:16
2265.0%	453000	-319930.12772542634	298.03772219970756	18.6	22:53:07
2270.0%	454000	-320721.78936285176	301.3219629615624	18.6	22:52:57
2275.0%	455000	-321192.2639626553	302.50243189448236	18.6	22:52:48
2280.0%	456000	-320490.50470415433	301.5158326504259	18.6	22:52:39
2285.0%	457000	-320728.3701033045	299.772914059683	18.6	22:52:29
2290.0%	458000	-321472.93355683796	305.1252469689999	18.6	22:52:21
2295.0%	459000	-320282.79111288954	299.4031257365494	18.6	22:52:12
2300.0%	460000	-321260.7752826235	299.9798127095	18.6	22:52:02
2305.0%	461000	-321523.4761605477	296.93098880678957	18.6	22:51:53
2310.0%	462000	-321713.73813805333	301.0412694072979	18.6	22:51:43
2315.0%	463000	-320035.3173472637	299.7739858725046	18.6	22:51:34
2320.0%	464000	-321463.3732224703	303.96219683762433	18.6	22:51:25
2325.0%	465000	-320078.22624803334	300.6542212828958	18.6	22:51:16
2330.0%	466000	-321478.31459665764	301.50648317578293	18.6	22:51:06
2335.0%	467000	-320102.8652595738	300.2372813250214	18.6	22:50:57
2340.0%	468000	-320873.57758859964	303.9259266637299	18.6	22:50:48
2345.0%	469000	-319885.76072334126	300.19190631082694	18.6	22:50:38
2350.0%	470000	-320605.3017257089	298.23354631083265	18.6	22:50:29
2355.0%	471000	-320106.61176132504	298.8068680558145	18.6	22:50:20
2360.0%	472000	-320043.31990710064	298.5108317198172	18.6	22:50:10
2365.0%	473000	-320448.57179839397	297.18285502628976	18.6	22:50:01
2370.0%	474000	-320440.55910957535	299.79200285021693	18.6	22:49:52
2375.0%	475000	-320326.1100657971	300.9267613657586	18.6	22:49:43
2380.0%	476000	-320044.2372909193	302.62746110787253	18.6	22:49:34
2385.0%	477000	-321285.3740506412	303.4202116436162	18.6	22:49:25
2390.0%	478000	-321367.59866339946	299.42947390541366	18.6	22:49:15
2395.0%	479000	-321104.9032143005	303.3810917070951	18.6	22:49:06
2400.0%	480000	-320882.90832800814	300.7167584204741	18.6	22:48:57
2405.0%	481000	-320755.5677865832	301.51281385591716	18.6	22:48:47
2410.0%	482000	-321252.7734632392	300.77525927657973	18.6	22:48:38
2415.0%	483000	-321064.2156367628	299.2893988542483	18.6	22:48:29
2420.0%	484000	-321085.33233378525	304.32931418211405	18.6	22:48:19
2425.0%	485000	-321144.9969291764	302.5723536162433	18.6	22:48:10
2430.0%	486000	-320072.1295943097	297.256320099533	18.6	22:48:01
2435.0%	487000	-320173.03882470285	300.0400162005032	18.6	22:47:51
2440.0%	488000	-321051.04830960114	299.3511555180166	18.6	22:47:42
2445.0%	489000	-320990.26276037237	300.3441629277924	18.6	22:47:33
2450.0%	490000	-320719.1062177948	299.3115626931408	18.6	22:47:23
2455.0%	491000	-321120.86707298807	299.1623567205154	18.6	22:47:14
2460.0%	492000	-320962.11975436634	303.0817731382021	18.6	22:47:05
2465.0%	493000	-319873.70984537667	298.1417694063852	18.6	22:46:55
2470.0%	494000	-319305.5460737839	301.20500779104526	18.6	22:46:46
2475.0%	495000	-320675.64613868087	299.91599630771924	18.6	22:46:37
2480.0%	496000	-320670.72483919025	303.5713091595913	18.6	22:46:27
2485.0%	497000	-320384.15248362767	300.0892473115305	18.6	22:46:18
2490.0%	498000	-320802.9998065189	298.5072884654924	18.6	22:46:09
2495.0%	499000	-321847.24661307246	298.12711857017393	18.6	22:45:59
2500.0%	500000	-322145.4687722791	301.5761851232309	18.6	22:45:50
2505.0%	501000	-320765.60343844676	296.9926094151269	18.6	22:45:41
2510.0%	502000	-320064.6406807797	300.31262442530584	18.6	22:45:31
2515.0%	503000	-320519.1523162273	299.2707899844817	18.6	22:45:22
2520.0%	504000	-320885.16817243746	298.68519448779716	18.6	22:45:13
2525.0%	505000	-320825.25916322623	299.32842223235417	18.6	22:45:03
2530.0%	506000	-321377.1830101297	301.4386545148344	18.6	22:44:54
2535.0%	507000	-320626.1789369434	300.7970273287341	18.6	22:44:46
2540.0%	508000	-320319.2595675278	301.60452302662543	18.6	22:44:36
2545.0%	509000	-320246.3382052067	299.92689159015794	18.6	22:44:27
2550.0%	510000	-320854.1400750957	296.9376569442737	18.6	22:44:18
2555.0%	511000	-320957.4031364829	298.1830148244202	18.6	22:44:08
2560.0%	512000	-321633.76985867904	302.92006262408916	18.6	22:43:59
2565.0%	513000	-320957.58838075935	300.3200826131162	18.6	22:43:50
2570.0%	514000	-320405.7753028157	297.54974019071716	18.6	22:43:40
2575.0%	515000	-321126.23766586604	304.9198016696249	18.6	22:43:31
2580.0%	516000	-321156.04651935794	301.72133829843443	18.6	22:43:22
2585.0%	517000	-320564.25552182365	297.44740583000026	18.6	22:43:12
2590.0%	518000	-321180.94741912186	299.7951785678707	18.6	22:43:03
2595.0%	519000	-320386.2541083151	302.0472746517883	18.6	22:42:54
2600.0%	520000	-321041.54737843527	301.3563164848149	18.6	22:42:44
2605.0%	521000	-319908.6886348957	301.6028058623418	18.6	22:42:35
2610.0%	522000	-320880.18643932603	298.6941806389523	18.6	22:42:26
2615.0%	523000	-319890.91203199443	299.53510941298885	18.6	22:42:17
2620.0%	524000	-320353.65427390975	299.6682680503462	18.6	22:42:08
2625.0%	525000	-319348.1754089645	300.74480161202524	18.6	22:41:59
2630.0%	526000	-320323.46448439383	296.9451273448317	18.6	22:41:49
2635.0%	527000	-320039.437023178	298.48124825426777	18.6	22:41:40
2640.0%	528000	-321357.4695090244	302.5177031897257	18.6	22:41:31
2645.0%	529000	-321341.57412710506	298.71818192068224	18.6	22:41:22
2650.0%	530000	-320785.2705224436	298.57051131042067	18.6	22:41:12
2655.0%	531000	-321811.6094144047	298.832095217191	18.6	22:41:03
2660.0%	532000	-320814.4780125774	297.41287039464754	18.6	22:40:54
2665.0%	533000	-320621.0067412474	302.8480649097951	18.6	22:40:44
2670.0%	534000	-320368.74636115297	301.3719024744074	18.6	22:40:35
2675.0%	535000	-320828.3204028348	300.85651886337126	18.6	22:40:26
2680.0%	536000	-321035.85123987286	298.0794042326522	18.6	22:40:17
2685.0%	537000	-320982.8039470499	302.6625113550704	18.6	22:40:07
2690.0%	538000	-320576.86820911337	297.77722434347	18.6	22:39:58
2695.0%	539000	-321550.7313597256	300.25080846569045	18.6	22:39:49
2700.0%	540000	-321500.8998498218	296.5418354156359	18.6	22:39:40
2705.0%	541000	-321226.2174224078	298.9123896942984	18.6	22:39:30
2710.0%	542000	-320749.25297766156	300.7563365265728	18.6	22:39:21
2715.0%	543000	-321012.7914648305	298.891501655054	18.6	22:39:12
2720.0%	544000	-321239.97282487573	298.3129626675534	18.6	22:39:02
2725.0%	545000	-321069.5890276332	297.4644380807974	18.6	22:38:53
2730.0%	546000	-320896.40891265473	299.57773414393796	18.6	22:38:44
2735.0%	547000	-321528.40824163565	299.25276386793587	18.6	22:38:34
2740.0%	548000	-321411.82458813954	300.4094632130436	18.6	22:38:25
2745.0%	549000	-320678.71432701615	300.74234368645637	18.6	22:38:16
2750.0%	550000	-320572.48497616313	298.37648052433974	18.6	22:38:07
2755.0%	551000	-320744.9767830407	295.61751832627925	18.6	22:37:57
2760.0%	552000	-321187.34371387213	299.91381197600066	18.6	22:37:48
2765.0%	553000	-321010.28160265717	299.9442167367067	18.6	22:37:38
2770.0%	554000	-321159.54093903024	300.4248548687263	18.6	22:37:29
2775.0%	555000	-320347.8721054215	301.4228413466007	18.6	22:37:20
2780.0%	556000	-320931.18800021755	299.9286602627267	18.6	22:37:11
2785.0%	557000	-321662.9348265501	300.14444805531843	18.6	22:37:01
2790.0%	558000	-321318.656391334	298.9846969438442	18.6	22:36:52
2795.0%	559000	-320408.2574492749	298.93746416423033	18.6	22:36:43
2800.0%	560000	-321662.10594314546	299.24688280269953	18.6	22:36:34
2805.0%	561000	-320570.5830777311	299.91023024530307	18.6	22:36:25
2810.0%	562000	-320329.94938939717	299.95636762208295	18.6	22:36:15
2815.0%	563000	-320502.2725729693	299.6783398112694	18.6	22:36:06
2820.0%	564000	-320944.27053314866	301.32226101457576	18.6	22:35:57
2825.0%	565000	-321395.6253452217	302.3714605196652	18.6	22:35:47
2830.0%	566000	-321578.01876089536	295.9478769085767	18.6	22:35:38
2835.0%	567000	-320764.9387021095	300.3783469720065	18.6	22:35:29
2840.0%	568000	-321574.8823186781	304.6507690067342	18.6	22:35:19
2845.0%	569000	-320764.70307581243	297.89903483370256	18.6	22:35:10
2850.0%	570000	-320472.4036926741	298.6273840746779	18.6	22:35:00
2855.0%	571000	-321356.9910592204	301.79219791396974	18.6	22:34:51
2860.0%	572000	-320891.53315515514	298.92041345941664	18.6	22:34:42
2865.0%	573000	-320307.8370695445	303.18015758204945	18.6	22:34:33
2870.0%	574000	-319491.5685771904	298.8022671151764	18.6	22:34:23
2875.0%	575000	-320663.061049917	302.9146170792707	18.6	22:34:14
2880.0%	576000	-320498.9219302505	297.64472217746516	18.6	22:34:05
2885.0%	577000	-320189.9609161352	299.41000838997786	18.6	22:33:55
2890.0%	578000	-320942.31314761355	302.0348685557542	18.6	22:33:46
2895.0%	579000	-321384.633574452	299.8915196830112	18.6	22:33:37
2900.0%	580000	-320950.8728170919	300.9653178547463	18.6	22:33:27
2905.0%	581000	-320488.9682103235	303.86419091359426	18.6	22:33:18
2910.0%	582000	-319986.2044149665	300.088514769166	18.6	22:33:09
2915.0%	583000	-320352.7456314545	299.8435481454534	18.6	22:32:59
2920.0%	584000	-320419.1920291474	300.257621861179	18.6	22:32:50
2925.0%	585000	-321366.94362229784	300.8503157360097	18.6	22:32:41
2930.0%	586000	-321661.1568012424	300.55268169419054	18.6	22:32:31
2935.0%	587000	-321913.76377114514	297.1504503750052	18.6	22:32:22
2940.0%	588000	-321942.9298467883	302.3598069849791	18.6	22:32:13
2945.0%	589000	-320999.30516954116	299.05292567092147	18.6	22:32:03
2950.0%	590000	-320670.5032584397	302.2922193983412	18.6	22:31:54
2955.0%	591000	-321271.04879541416	301.33518285995444	18.6	22:31:45
2960.0%	592000	-319885.8928383123	299.3013212099866	18.6	22:31:35
2965.0%	593000	-320747.6503103019	299.09237469456144	18.6	22:31:26
2970.0%	594000	-319835.2514959078	300.212428752423	18.6	22:31:17
2975.0%	595000	-320319.13486306067	300.42339874858135	18.6	22:31:08
2980.0%	596000	-319984.9835505781	296.1223546118971	18.6	22:30:58
2985.0%	597000	-321602.8539507203	302.46053200450064	18.6	22:30:49
2990.0%	598000	-320020.1372888549	296.9409215996563	18.6	22:30:40
2995.0%	599000	-320439.4455265987	300.12248684374555	18.6	22:30:31
3000.0%	600000	-320790.21041363943	298.6387918153135	18.6	22:30:21
3005.0%	601000	-321180.7912385743	296.05986682876005	18.6	22:30:12
3010.0%	602000	-320162.1816572577	300.85578829137864	18.6	22:30:03
3015.0%	603000	-320927.67152374866	298.73971036616285	18.6	22:29:54
3020.0%	604000	-319994.9569903612	299.0730522628427	18.6	22:29:44
3025.0%	605000	-321074.0944688807	297.9744447489697	18.6	22:29:35
3030.0%	606000	-320652.54679743084	300.72268510421884	18.6	22:29:26
3035.0%	607000	-319651.9601612496	300.4607676822347	18.6	22:29:16
3040.0%	608000	-320541.4663380766	299.88625076882306	18.6	22:29:07
3045.0%	609000	-321417.27664671093	301.47386386982845	18.6	22:28:58
3050.0%	610000	-321480.93573688297	298.9218569532242	18.6	22:28:48
3055.0%	611000	-321636.7578699356	297.76879577997835	18.6	22:28:39
3060.0%	612000	-321161.47575364285	297.1066315208705	18.6	22:28:30
3065.0%	613000	-321331.10208503995	298.86636730476613	18.6	22:28:20
3070.0%	614000	-320628.74395881384	299.2719624472221	18.6	22:28:12
3075.0%	615000	-320923.1060249368	301.051670258702	18.6	22:28:03
3080.0%	616000	-320858.70789935347	298.45339213245313	18.6	22:27:53
3085.0%	617000	-320653.56407310045	302.52005024653346	18.6	22:27:44
3090.0%	618000	-321085.77581913606	302.6569159202528	18.6	22:27:35
3095.0%	619000	-320035.9798077813	296.49857618834653	18.6	22:27:26
3100.0%	620000	-320832.9101775866	298.73262115138925	18.6	22:27:17
3105.0%	621000	-319894.2137479002	299.9947621184526	18.6	22:27:08
3110.0%	622000	-319496.2969753011	302.01463962949407	18.6	22:26:58
3115.0%	623000	-321233.404061381	302.9201067504503	18.6	22:26:49
3120.0%	624000	-320548.5405827104	298.3552579944758	18.6	22:26:39
3125.0%	625000	-320512.83059007744	302.5522206891598	18.6	22:26:30
3130.0%	626000	-320737.55455628666	298.9503417257055	18.6	22:26:21
3135.0%	627000	-321717.49279513606	299.46921738143914	18.6	22:26:12
3140.0%	628000	-322043.6382676477	295.84112661774304	18.6	22:26:02
3145.0%	629000	-321492.8161261552	298.51972239332986	18.6	22:25:53
3150.0%	630000	-320772.715752983	302.3042971812463	18.6	22:25:44
3155.0%	631000	-320437.28652943764	300.56508508338067	18.6	22:25:34
3160.0%	632000	-320204.4748161952	300.21358198923224	18.6	22:25:25
3165.0%	633000	-320955.76647012983	302.97090518495895	18.6	22:25:16
3170.0%	634000	-321731.54002768476	299.54207474011446	18.6	22:25:06
3175.0%	635000	-320677.8883284768	298.0924600702627	18.6	22:24:57
3180.0%	636000	-320869.55531084817	301.28314289890335	18.6	22:24:48
3185.0%	637000	-320898.3214863937	300.6480261812508	18.6	22:24:39
3190.0%	638000	-319957.3501248029	301.6943027646948	18.6	22:24:30
3195.0%	639000	-321265.149495166	302.4529677753103	18.6	22:24:21
3200.0%	640000	-320830.89041370177	298.5531386422736	18.6	22:24:11
3205.0%	641000	-319567.9420706737	300.50708080722416	18.6	22:24:02
3210.0%	642000	-320127.36270508706	303.47292696607576	18.6	22:23:53
3215.0%	643000	-321140.0585365859	303.35186791623823	18.6	22:23:43
3220.0%	644000	-320670.46808372834	300.20075339025357	18.6	22:23:34
3225.0%	645000	-320235.1565777932	300.5334206419547	18.6	22:23:25
3230.0%	646000	-320798.96661322354	300.5574588744869	18.6	22:23:16
3235.0%	647000	-320934.8665921723	300.40022210135066	18.6	22:23:07
3240.0%	648000	-320386.0557931268	299.6680374755033	18.6	22:22:58
3245.0%	649000	-321556.31337403134	300.33021353632876	18.6	22:22:48
3250.0%	650000	-319889.6023416931	301.4858569859245	18.6	22:22:39
3255.0%	651000	-319770.3813108837	301.4688086528114	18.6	22:22:30
3260.0%	652000	-320838.4607937117	299.0055810494837	18.6	22:22:20
3265.0%	653000	-321201.69726798334	301.129192679035	18.6	22:22:11
3270.0%	654000	-321225.55594069045	300.36568573321983	18.6	22:22:02
3275.0%	655000	-321767.84769180557	298.2157614995354	18.6	22:21:52
3280.0%	656000	-320158.5677548235	298.9790408833449	18.6	22:21:43
3285.0%	657000	-320962.1482156778	299.0049485817746	18.6	22:21:34
3290.0%	658000	-320623.1968748714	299.6095534694778	18.6	22:21:24
3295.0%	659000	-320202.508318427	302.43306035078257	18.6	22:21:15
3300.0%	660000	-321567.9700225466	301.4397627242074	18.6	22:21:07
3305.0%	661000	-320932.3571210988	298.8003017186673	18.6	22:20:57
3310.0%	662000	-319893.88166019507	298.45213400603933	18.6	22:20:48
3315.0%	663000	-321446.9617261216	300.0182582883514	18.6	22:20:39
3320.0%	664000	-321679.82139476365	300.30680075979825	18.6	22:20:29
3325.0%	665000	-321715.2480767532	297.72149187380745	18.6	22:20:20
3330.0%	666000	-320768.559792686	299.8733234111628	18.6	22:20:11
3335.0%	667000	-320764.6644919347	300.9200175035726	18.6	22:20:01
3340.0%	668000	-320791.2405932797	299.690758626804	18.6	22:19:52
3345.0%	669000	-321604.1115489772	301.7970624846021	18.6	22:19:43
3350.0%	670000	-320640.9256110173	300.26363717051237	18.6	22:19:33
3355.0%	671000	-320427.18921092246	299.84727449823225	18.6	22:19:24
3360.0%	672000	-320909.38324698294	299.6023259183843	18.6	22:19:15
3365.0%	673000	-320876.72530519334	298.0843954206037	18.6	22:19:05
3370.0%	674000	-319969.2240338307	300.7381489225412	18.6	22:18:56
3375.0%	675000	-321228.36620264756	302.4237287686802	18.6	22:18:47
3380.0%	676000	-321938.88436098606	298.9896570444996	18.6	22:18:37
3385.0%	677000	-321012.2778104837	296.1476092202787	18.6	22:18:28
3390.0%	678000	-321799.10754163633	298.9094858159417	18.6	22:18:19
3395.0%	679000	-321348.62793095387	302.9963429008701	18.6	22:18:09
3400.0%	680000	-321131.24284208263	300.7470381585964	18.6	22:18:00
3405.0%	681000	-320625.4865535218	299.81864898627026	18.6	22:17:51
